APPLICATION_ID,APPL_ID_LINK,IC_NAME,Topic_30,Topic_30_Name,Topic_20,Topic_20_Name,Topic_15,Topic_15_Name,Topic_10,Topic_10_Name,Topic_5,Topic_5_Name
10816994,https:/reporter.nih.gov/search/OyRxpzy-IE-848vouE5U8g/project-details/10816994#similar-Projects,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10851741,https:/reporter.nih.gov/search/29wOVwblkUu-99G4iff1Ug/project-details/10851741#similar-Projects,NATIONAL EYE INSTITUTE,17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,0,Vascular Disease,3,Immune Response
10789861,https:/reporter.nih.gov/search/rTlAsKaXgUywuVtvW2m_Zg/project-details/10789861#similar-Projects,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,0,Vascular Disease,3,Immune Response
10818419,https:/reporter.nih.gov/search/uKDgpwJ1A0aajanKVF5NQQ/project-details/10818419#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10892195,https:/reporter.nih.gov/search/35XclaLfoUOKiEkJxTWc5Q/project-details/10892195#similar-Projects,NATIONAL INSTITUTE ON AGING,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10779300,https:/reporter.nih.gov/search/ePoRMh8Vhk2eXrIDIB3dDQ/project-details/10779300#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,13,Liver Health & Disease,12,Liver Disease Mechanisms,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10805362,https:/reporter.nih.gov/search/7YOsJd8cT0WsilVnLlxnQg/project-details/10805362#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10905169,https:/reporter.nih.gov/search/Ts6eajPmbUOdb60q6C-LOA/project-details/10905169#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10978612,https:/reporter.nih.gov/search/7DaJ_PXKLkisqT3KXElTlg/project-details/10978612#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10852871,https:/reporter.nih.gov/search/DQlUNMO1TUmsBK5-CvSSEw/project-details/10852871#similar-Projects,NATIONAL CANCER INSTITUTE,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,4,Cancer Biology
10905315,https:/reporter.nih.gov/search/cHMleMRua0itJlCcDwMbpg/project-details/10905315#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10841018,https:/reporter.nih.gov/search/GUApS28T6EecPvxDbQ3gkQ/project-details/10841018#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,9,Heart Health & Cardiology,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10840264,https:/reporter.nih.gov/search/_n-EETDkS02NXpXTyck15w/project-details/10840264#similar-Projects,NATIONAL INSTITUTE ON AGING,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10879707,https:/reporter.nih.gov/search/HMQSrzlqe0izmBxvZTRjGw/project-details/10879707#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10868891,https:/reporter.nih.gov/search/-kFK6ZmSpkK5e1KZnWZW3A/project-details/10868891#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10854891,https:/reporter.nih.gov/search/x7USd2ILOEWGK8gl-5uADw/project-details/10854891#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,24,Kidney Disease & Transplantation,19,Kidney Disease Impact,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10999022,https:/reporter.nih.gov/search/1T40HitWF0WU2cO3RzBfMg/project-details/10999022#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10889351,https:/reporter.nih.gov/search/ZGFTIXZ4GUafh3ECk37P-A/project-details/10889351#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10863954,https:/reporter.nih.gov/search/Kfc7znJFs0yZtO_vYvcmdg/project-details/10863954#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10854811,https:/reporter.nih.gov/search/EDSTs4nL2EWZpa2xCFdVYQ/project-details/10854811#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10874726,https:/reporter.nih.gov/search/5ObXzjic9UKBJp-Dc_CgLA/project-details/10874726#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,13,Liver Health & Disease,12,Liver Disease Mechanisms,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10845481,https:/reporter.nih.gov/search/FeRm6o4kbkGHKzNBRagSYA/project-details/10845481#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10761713,https:/reporter.nih.gov/search/DlDLpROq_EyEPLQvpN-ofA/project-details/10761713#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10812578,https:/reporter.nih.gov/search/NygUzw3hV0mgIhLJDj7TcQ/project-details/10812578#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10875356,https:/reporter.nih.gov/search/gIXYWHO7Zk2SzFOJk5UW-A/project-details/10875356#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10868617,https:/reporter.nih.gov/search/hd4T76VgCUyE-YpyMXu9Wg/project-details/10868617#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10986820,https:/reporter.nih.gov/search/YCy7W2XhCUqAU7D9uisS-w/project-details/10986820#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10796455,https:/reporter.nih.gov/search/CemKNZTxQ0SlqR8dDUvL5A/project-details/10796455#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10861926,https:/reporter.nih.gov/search/fekDS9txrECAZKmVpzm98A/project-details/10861926#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10951165,https:/reporter.nih.gov/search/nb9I0JPTbUKWSG0CIZ8RZA/project-details/10951165#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10936650,https:/reporter.nih.gov/search/QYLfEXw7k0W5T579cBe65A/project-details/10936650#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10765743,https:/reporter.nih.gov/search/zrYvvrZtO0mXyBJ8et3kQQ/project-details/10765743#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10830457,https:/reporter.nih.gov/search/J4n13ljf20uPY0oTdl1WHg/project-details/10830457#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10897141,https:/reporter.nih.gov/search/ZaetMZ7vjkihnBczfaRL7w/project-details/10897141#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10814855,https:/reporter.nih.gov/search/0wgZSnTtykqmdnBUzIA6UA/project-details/10814855#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10791902,https:/reporter.nih.gov/search/UVMnfDDXU0G9v-1CiWx5IA/project-details/10791902#similar-Projects,NATIONAL INSTITUTE ON AGING,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10877697,https:/reporter.nih.gov/search/AqPRL-xOCUmYTqqSFvjcOg/project-details/10877697#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,18,Extracellular Matrix & Regeneration,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10907572,https:/reporter.nih.gov/search/cnw1zctVt0G9OlH2FcYq0Q/project-details/10907572#similar-Projects,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10764327,https:/reporter.nih.gov/search/Oy06SD2sqE2uKl7qwu0REQ/project-details/10764327#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10880847,https:/reporter.nih.gov/search/Ti2bVccnuEOWY3eNuBdKAw/project-details/10880847#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10739807,https:/reporter.nih.gov/search/3PcsNHYt5UKo7hfGELis6Q/project-details/10739807#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10878010,https:/reporter.nih.gov/search/YQtKPJluU0abZ-7a4vucbw/project-details/10878010#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10824433,https:/reporter.nih.gov/search/ABAPr9IlI022pfqEqtMthQ/project-details/10824433#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10874397,https:/reporter.nih.gov/search/R-M0NBdVPUidMjej8Tlo2Q/project-details/10874397#similar-Projects,NATIONAL CANCER INSTITUTE,1,Public Health & Caregiving,1,Physical Activity Interventions,5,HIV Interventions,3,Mental Health,2,Health Interventions
10866514,https:/reporter.nih.gov/search/-POPJ0sM5Ua6Sc7nRLsxng/project-details/10866514#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10807058,https:/reporter.nih.gov/search/zU3ZMLA-Ukabc8W6WkNCNw/project-details/10807058#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10757648,https:/reporter.nih.gov/search/H4TG9NYeDk60jlTSDN0Mzw/project-details/10757648#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10837817,https:/reporter.nih.gov/search/1L8msn6nL0CDDtK5plt4zg/project-details/10837817#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10803787,https:/reporter.nih.gov/search/RmGh5kWq80qgn_vZtN0pPw/project-details/10803787#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,8,Genomic Studies,0,Vascular Disease,0,Cell Genomics
10907775,https:/reporter.nih.gov/search/G9Mn_w6VfkmoRUdr_LhV4g/project-details/10907775#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10801647,https:/reporter.nih.gov/search/7zKMo7XYw0iaa8HXPgYTTA/project-details/10801647#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,1,Neuroscience,5,Neuronal Signaling,3,Immune Response
10756565,https:/reporter.nih.gov/search/X8-XMqGkm0iIb5rIVbnrlQ/project-details/10756565#similar-Projects,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10759379,https:/reporter.nih.gov/search/uqVmxb1XCEe3Q2bMhLD_JQ/project-details/10759379#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10799055,https:/reporter.nih.gov/search/T6K55f-tN0yQm4NVkhJUUA/project-details/10799055#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,29,Malaria Parasite & Immunity,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10782295,https:/reporter.nih.gov/search/iGy2SqgCe0iaGqm-cBOIqQ/project-details/10782295#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,29,Malaria Parasite & Immunity,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10954139,https:/reporter.nih.gov/search/08pkEoV_XEu9PCIzRkWxsg/project-details/10954139#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10851712,https:/reporter.nih.gov/search/FHqLiu1_xEWykheBibDSeg/project-details/10851712#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10887525,https:/reporter.nih.gov/search/DO5m0UIIIUKzo-vRYC7mDg/project-details/10887525#similar-Projects,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,22,Bone Health & Osteoporosis,15,Stem Cell Regeneration,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10884435,https:/reporter.nih.gov/search/QYfBeun07EuGxWq4qfTtgA/project-details/10884435#similar-Projects,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,11,Genomics & Gene Expression,15,Stem Cell Regeneration,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10979769,https:/reporter.nih.gov/search/z7JZJl_DAE-Qs_xY_BHv3g/project-details/10979769#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10801089,https:/reporter.nih.gov/search/jKGRuU-gVECQO0TgWU1gpA/project-details/10801089#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10981817,https:/reporter.nih.gov/search/dqebzVoxRkeqsvBkn62bNg/project-details/10981817#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10807094,https:/reporter.nih.gov/search/GFQjGtmuMEypw8-DA7Ia_w/project-details/10807094#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10916196,https:/reporter.nih.gov/search/UwdpcpJ2WUKbY0gl5Hf7Bg/project-details/10916196#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,3,Cognitive Health,5,Neuronal Signaling,1,Neurological Aging
10749942,https:/reporter.nih.gov/search/MfTmxL9RREun-o1cGbSB6g/project-details/10749942#similar-Projects,NATIONAL CANCER INSTITUTE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10875534,https:/reporter.nih.gov/search/p67Rcl8wiU2QZ-3gmsg25Q/project-details/10875534#similar-Projects,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,16,Data Management & Bioinformatics,14,Health Data Analysis,8,Genomic Studies,7,Research Management,2,Health Interventions
10886957,https:/reporter.nih.gov/search/Qy7OM25ywECTpkrmyVShyA/project-details/10886957#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10794251,https:/reporter.nih.gov/search/PV8bZA6P_E-X3Mz53tWNpw/project-details/10794251#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10895554,https:/reporter.nih.gov/search/Xf9NJKmrfk-9d_bWZYwlyA/project-details/10895554#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,7,Research Management,0,Cell Genomics
10769819,https:/reporter.nih.gov/search/oMuOkUMx-ESD1Oxl-iqZAQ/project-details/10769819#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,3,Cognitive Health,5,Neuronal Signaling,1,Neurological Aging
10814880,https:/reporter.nih.gov/search/3jlSLiQgDEStk7_3bdr13A/project-details/10814880#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10835896,https:/reporter.nih.gov/search/QI7A_nA6OkCDd0kJ5ZYvPg/project-details/10835896#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10890421,https:/reporter.nih.gov/search/GdbxCLJjwEu10JLWY0Vf4Q/project-details/10890421#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10815574,https:/reporter.nih.gov/search/Upz49ZiQ00WGO0B_xx26ww/project-details/10815574#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10985657,https:/reporter.nih.gov/search/YwigXcT5BU2pWksBEg205Q/project-details/10985657#similar-Projects,NATIONAL INSTITUTE OF NURSING RESEARCH,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10819600,https:/reporter.nih.gov/search/ZO3s889uVEyYUV2zVA8JKA/project-details/10819600#similar-Projects,NATIONAL INSTITUTE ON AGING,2,Neuroscience & Sleep Regulation,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10770497,https:/reporter.nih.gov/search/u_YLLETHn0-7diqIPY9vCA/project-details/10770497#similar-Projects,NATIONAL INSTITUTE ON AGING,2,Neuroscience & Sleep Regulation,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10827862,https:/reporter.nih.gov/search/CP1HC2aAjEiJgN8xTJ5Nlg/project-details/10827862#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10817795,https:/reporter.nih.gov/search/P2vH1PROnUemGolxejvyoA/project-details/10817795#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10738282,https:/reporter.nih.gov/search/MYoWgwjBs0aA8MO-DShr7w/project-details/10738282#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10772175,https:/reporter.nih.gov/search/QO5UGOUmp0KAaEbP7s7dlQ/project-details/10772175#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10857886,https:/reporter.nih.gov/search/83bdYHPEEkGO8gL72mrKEg/project-details/10857886#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10910105,https:/reporter.nih.gov/search/jve9hNsvB02RfpHU8yxN5A/project-details/10910105#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10771248,https:/reporter.nih.gov/search/3lEADuNhN0aPA4LFaSxbbg/project-details/10771248#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10774321,https:/reporter.nih.gov/search/kblgPulutUSZQq6IfgdkTA/project-details/10774321#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10827878,https:/reporter.nih.gov/search/0GRLSg_7QkyD0B8CG8SXew/project-details/10827878#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10879612,https:/reporter.nih.gov/search/344-sM5ss0CXVKNRYtx9Fg/project-details/10879612#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10881777,https:/reporter.nih.gov/search/ajuJsHufMU-EKJs7knUKRg/project-details/10881777#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2,Neuroscience & Sleep Regulation,1,Physical Activity Interventions,3,Cognitive Health,8,Substance Use,2,Health Interventions
10807034,https:/reporter.nih.gov/search/aHXytSdSUU2GiLSDLuvYLw/project-details/10807034#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10768559,https:/reporter.nih.gov/search/E4cCjzHo5Umod_qSd84shQ/project-details/10768559#similar-Projects,NATIONAL INSTITUTE ON AGING,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
